ID_unitPatent,ID_unit,name,level,kind
042214112000,042214112032,Dębnica Kaszubska,6,2
042214112000,042214112042,Główczyce,6,2
042214112000,042214112053,Kępice,6,3
042214112053,042214112054,Kępice - miasto,6,4
042214112053,042214112055,Kępice - obszar wiejski,6,5
042214112000,042214112062,Kobylnica,6,2
042214112000,042214112072,Potęgowo,6,2
042214112000,042214112082,Słupsk,6,2
042214112000,042214112092,Smołdzino,6,2
042214112000,042214112102,Ustka,6,2
042214100000,042214163000,Powiat m.Słupsk,5,2
042214163000,042214163011,Słupsk,6,1
042210000000,042214200000,PODREGION STAROGARDZKI,4,
042214200000,042214207000,Powiat kwidzyński,5,1
042214207000,042214207011,Kwidzyn,6,1
042214207000,042214207022,Gardeja,6,2
042214207000,042214207032,Kwidzyn,6,2
042214207000,042214207043,Prabuty,6,3
042214207043,042214207044,Prabuty - miasto,6,4
042214207043,042214207045,Prabuty - obszar wiejski,6,5
042214207000,042214207052,Ryjewo,6,2
042214207000,042214207062,Sadlinki,6,2
042214200000,042214209000,Powiat malborski,5,1
042214209000,042214209011,Malbork,6,1
042214209000,042214209023,Dzierzgoń,6,3
042214209023,042214209024,Dzierzgoń - miasto,6,4
042214209023,042214209025,Dzierzgoń - obszar wiejski,6,5
042214209000,042214209032,Lichnowy,6,2
042214209000,042214209042,Malbork,6,2
042214209000,042214209052,Mikołajki Pomorskie,6,2
042214209000,042214209062,Miłoradz,6,2
042214209000,042214209073,Nowy Staw,6,3
042214209073,042214209074,Nowy Staw - miasto,6,4
042214209073,042214209075,Nowy Staw - obszar wiejski,6,5
042214209000,042214209082,Stare Pole,6,2
042214209000,042214209092,Stary Dzierzgoń,6,2
042214209000,042214209102,Stary Targ,6,2
042214209000,042214209113,Sztum,6,3
042214209113,042214209114,Sztum - miasto,6,4
042214209113,042214209115,Sztum - obszar wiejski,6,5
042214200000,042214213000,Powiat starogardzki,5,1
042214213000,042214213011,Czarna Woda,6,1
042214213000,042214213013,Czarna Woda,6,3
042214213013,042214213014,Czarna Woda - miasto,6,4
042214213013,042214213015,Czarna Woda - obszar wiejski,6,5
042214213000,042214213021,Skórcz,6,1
042214213000,042214213031,Starogard Gdański,6,1
042214213000,042214213042,Bobowo,6,2
042214213000,042214213052,Kaliska,6,2
042214213000,042214213062,Lubichowo,6,2
042214213000,042214213072,Osieczna,6,2
042214213000,042214213082,Osiek,6,2
042214213000,042214213093,Skarszewy,6,3
042214213093,042214213094,Skarszewy - miasto,6,4
042214213093,042214213095,Skarszewy - obszar wiejski,6,5
042214213000,042214213102,Skórcz,6,2
042214213000,042214213112,Smętowo Graniczne,6,2
042214213000,042214213122,Starogard Gdański,6,2
042214213000,042214213132,Zblewo,6,2
042214200000,042214214000,Powiat tczewski,5,1
042214214000,042214214011,Tczew,6,1
042214214000,042214214023,Gniew,6,3
042214214023,042214214024,Gniew - miasto,6,4
042214214023,042214214025,Gniew - obszar wiejski,6,5
042214214000,042214214032,Morzeszczyn,6,2
042214214000,042214214043,Pelplin,6,3
042214214043,042214214044,Pelplin - miasto,6,4
042214214043,042214214045,Pelplin - obszar wiejski,6,5
042214214000,042214214052,Subkowy,6,2
042214214000,042214214062,Tczew,6,2
042214200000,042214216000,Powiat sztumski,5,1
042214216000,042214216013,Dzierzgoń,6,3
042214216013,042214216014,Dzierzgoń - miasto,6,4
042214216013,042214216015,Dzierzgoń - obszar wiejski,6,5
042214216000,042214216022,Mikołajki Pomorskie,6,2
042214216000,042214216032,Stary Dzierzgoń,6,2
042214216000,042214216042,Stary Targ,6,2
042214216000,042214216053,Sztum,6,3
042214216053,042214216054,Sztum - miasto,6,4
042214216053,042214216055,Sztum - obszar wiejski,6,5
042210000000,042214300000,PODREGION TRÓJMIEJSKI,4,
042214300000,042214361000,Powiat m.Gdańsk,5,2
042214361000,042214361011,Gdańsk,6,1
042214300000,042214362000,Powiat m.Gdynia,5,2
042214362000,042214362011,Gdynia,6,1
042214300000,042214364000,Powiat m.Sopot,5,2
042214364000,042214364011,Sopot,6,1
042210000000,042217200000,PODREGION CHOJNICKI,4,
042217200000,042217202000,Powiat chojnicki,5,1
042217202000,042217202011,Chojnice,6,1
042217202000,042217202023,Brusy,6,3
042217202023,042217202024,Brusy - miasto,6,4
042217202023,042217202025,Brusy - obszar wiejski,6,5
042217202000,042217202032,Chojnice,6,2
042217202000,042217202043,Czersk,6,3
042217202043,042217202044,Czersk - miasto,6,4
042217202043,042217202045,Czersk - obszar wiejski,6,5
042217202000,042217202052,Konarzyny,6,2
042217200000,042217203000,Powiat człuchowski,5,1
042217203000,042217203011,Człuchów,6,1
042217203000,042217203023,Czarne,6,3
042217203023,042217203024,Czarne - miasto,6,4
042217203023,042217203025,Czarne - obszar wiejski,6,5
042217203000,042217203032,Człuchów,6,2
042217203000,042217203043,Debrzno,6,3
042217203043,042217203044,Debrzno - miasto,6,4
042217203043,042217203045,Debrzno - obszar wiejski,6,5
042217203000,042217203052,Koczała,6,2
042217203000,042217203062,Przechlewo,6,2
042217203000,042217203072,Rzeczenica,6,2
042217200000,042217206000,Powiat kościerski,5,1
042217206000,042217206011,Kościerzyna,6,1
042217206000,042217206022,Dziemiany,6,2
042217206000,042217206032,Karsin,6,2
042217206000,042217206042,Kościerzyna,6,2
042217206000,042217206052,Liniewo,6,2
042217206000,042217206062,Lipusz,6,2
042217206000,042217206072,Nowa Karczma,6,2
042217206000,042217206082,Stara Kiszewa,6,2
040000000000,042800000000,WARMIŃSKO-MAZURSKIE,2,
042800000000,042810000000,REGION WARMIŃSKO-MAZURSKIE,3,
042810000000,042815400000,PODREGION ELBLĄSKI,4,
042815400000,042815402000,Powiat braniewski,5,1
042815402000,042815402011,Braniewo,6,1
042815402000,042815402022,Braniewo,6,2
042815402000,042815402033,Frombork,6,3
042815402033,042815402034,Frombork - miasto,6,4
042815402033,042815402035,Frombork - obszar wiejski,6,5
042815402000,042815402042,Lelkowo,6,2
042815402000,042815402053,Pieniężno,6,3
042815402053,042815402054,Pieniężno - miasto,6,4
042815402053,042815402055,Pieniężno - obszar wiejski,6,5
042815402000,042815402062,Płoskinia,6,2
042815402000,042815402072,Wilczęta,6,2
042815400000,042815403000,Powiat działdowski,5,1
042815403000,042815403011,Działdowo,6,1
042815403000,042815403022,Działdowo,6,2
042815403000,042815403032,Iłowo-Osada,6,2
042815403000,042815403043,Lidzbark,6,3
042815403043,042815403044,Lidzbark - miasto,6,4
042815403043,042815403045,Lidzbark - obszar wiejski,6,5
042815403000,042815403052,Płośnica,6,2
042815403000,042815403062,Rybno,6,2
042815400000,042815404000,Powiat elbląski,5,1
042815404000,042815404012,Elbląg,6,2
042815404000,042815404022,Godkowo,6,2
042815404000,042815404032,Gronowo Elbląskie,6,2
042815404000,042815404042,Markusy,6,2
042815404000,042815404052,Milejewo,6,2
042815404000,042815404063,Młynary,6,3
042815404063,042815404064,Młynary - miasto,6,4
042815404063,042815404065,Młynary - obszar wiejski,6,5
042815404000,042815404073,Pasłęk,6,3
042815404073,042815404074,Pasłęk - miasto,6,4
042815404073,042815404075,Pasłęk - obszar wiejski,6,5
042815404000,042815404082,Rychliki,6,2
042815404000,042815404093,Tolkmicko,6,3
042815404093,042815404094,Tolkmicko - miasto,6,4
042815404093,042815404095,Tolkmicko - obszar wiejski,6,5
042815400000,042815407000,Powiat iławski,5,1
042815407000,042815407011,Iława,6,1
042815407000,042815407021,Lubawa,6,1
042815407000,042815407032,Iława,6,2
042815407000,042815407043,Kisielice,6,3
042815407043,042815407044,Kisielice - miasto,6,4
042815407043,042815407045,Kisielice - obszar wiejski,6,5
042815407000,042815407052,Lubawa,6,2
042815407000,042815407063,Susz,6,3
042815407063,042815407064,Susz - miasto,6,4
042815407063,042815407065,Susz - obszar wiejski,6,5
042815407000,042815407073,Zalewo,6,3
042815407073,042815407074,Zalewo - miasto,6,4
042815407073,042815407075,Zalewo - obszar wiejski,6,5
042815400000,042815412000,Powiat nowomiejski,5,1
042815412000,042815412011,Nowe Miasto Lubawskie,6,1
042815412000,042815412022,Biskupiec,6,2
042815412000,042815412032,Grodziczno,6,2
042815412000,042815412042,Kurzętnik,6,2
042815412000,042815412052,Nowe Miasto Lubawskie,6,2
042815400000,042815415000,Powiat ostródzki,5,1
042815415000,042815415011,Ostróda,6,1
042815415000,042815415022,Dąbrówno,6,2
042815415000,042815415032,Grunwald,6,2
042815415000,042815415042,Łukta,6,2
042815415000,042815415052,Małdyty,6,2
042815415000,042815415062,Miłakowo,6,2
042815415000,042815415063,Miłakowo,6,3
042815415063,042815415064,Miłakowo - miasto,6,4
042815415063,042815415065,Miłakowo - obszar wiejski,6,5
042815415000,042815415072,Miłomłyn,6,2
042815415000,042815415073,Miłomłyn,6,3
042815415073,042815415074,Miłomłyn - miasto,6,4
042815415073,042815415075,Miłomłyn - obszar wiejski,6,5
042815415000,042815415083,Morąg,6,3
042815415083,042815415084,Morąg - miasto,6,4
042815415083,042815415085,Morąg - obszar wiejski,6,5
042815415000,042815415092,Ostróda,6,2
042815400000,042815461000,Powiat m.Elbląg,5,2
042815461000,042815461011,Elbląg,6,1
042810000000,042815500000,PODREGION EŁCKI,4,
042815500000,042815505000,Powiat ełcki,5,1
042815505000,042815505011,Ełk,6,1
042815505000,042815505022,Ełk,6,2
042815505000,042815505032,Kalinowo,6,2
042815505000,042815505042,Prostki,6,2
042815505000,042815505052,Stare Juchy,6,2
042815500000,042815506000,Powiat giżycki,5,1
042815506000,042815506011,Giżycko,6,1
042815506000,042815506022,Banie Mazurskie,6,2
042815506000,042815506032,Budry,6,2
042815506000,042815506042,Giżycko,6,2
042815506000,042815506052,Kruklanki,6,2
042815506000,042815506062,Miłki,6,2
042815506000,042815506072,Pozezdrze,6,2
042815506000,042815506083,Ryn,6,3
042815506083,042815506084,Ryn - miasto,6,4
042815506083,042815506085,Ryn - obszar wiejski,6,5
042815506000,042815506093,Węgorzewo,6,3
042815506093,042815506094,Węgorzewo - miasto,6,4
042815506093,042815506095,Węgorzewo - obszar wiejski,6,5
042815506000,042815506102,Wydminy,6,2
042815500000,042815513000,Powiat olecki,5,1
042815513000,042815513012,Dubeninki,6,2
042815513000,042815513023,Gołdap,6,3
042815513023,042815513024,Gołdap - miasto,6,4
042815513023,042815513025,Gołdap - obszar wiejski,6,5
042815513000,042815513032,Kowale Oleckie,6,2
042815513000,042815513043,Olecko,6,3
042815513043,042815513044,Olecko - miasto,6,4
042815513043,042815513045,Olecko - obszar wiejski,6,5
042815513000,042815513052,Świętajno,6,2
042815513000,042815513062,Wieliczki,6,2
042815500000,042815516000,Powiat piski,5,1
042815516000,042815516013,Biała Piska,6,3
042815516013,042815516014,Biała Piska - miasto,6,4
042815516013,042815516015,Biała Piska - obszar wiejski,6,5
042815516000,042815516023,Orzysz,6,3
042815516023,042815516024,Orzysz - miasto,6,4
042815516023,042815516025,Orzysz - obszar wiejski,6,5
042815516000,042815516033,Pisz,6,3
042815516033,042815516034,Pisz - miasto,6,4
042815516033,042815516035,Pisz - obszar wiejski,6,5
042815516000,042815516043,Ruciane-Nida,6,3
042815516043,042815516044,Ruciane-Nida - miasto,6,4
042815516043,042815516045,Ruciane-Nida - obszar wiejski,6,5
042815500000,042815518000,Powiat gołdapski,5,1
042815518000,042815518012,Banie Mazurskie,6,2
042815518000,042815518022,Dubeninki,6,2
042815518000,042815518033,Gołdap,6,3
042815518033,042815518034,Gołdap - miasto,6,4
042815518033,042815518035,Gołdap - obszar wiejski,6,5
042815500000,042815519000,Powiat węgorzewski,5,1
042815519000,042815519012,Budry,6,2
042815519000,042815519022,Pozezdrze,6,2
042815519000,042815519033,Węgorzewo,6,3
042815519033,042815519034,Węgorzewo - miasto,6,4
042815519033,042815519035,Węgorzewo - obszar wiejski,6,5
042810000000,042815600000,PODREGION OLSZTYŃSKI,4,
042815600000,042815601000,Powiat bartoszycki,5,1
042815601000,042815601011,Bartoszyce,6,1
042815601000,042815601021,Górowo Iławeckie,6,1
042815601000,042815601032,Bartoszyce,6,2
042815601000,042815601043,Bisztynek,6,3
042815601043,042815601044,Bisztynek - miasto,6,4
042815601043,042815601045,Bisztynek - obszar wiejski,6,5
042815601000,042815601052,Górowo Iławeckie,6,2
042815601000,042815601063,Sępopol,6,3
042815601063,042815601064,Sępopol - miasto,6,4
042815601063,042815601065,Sępopol - obszar wiejski,6,5
042815600000,042815608000,Powiat kętrzyński,5,1
042815608000,042815608011,Kętrzyn,6,1
042815608000,042815608022,Barciany,6,2
042815608000,042815608032,Kętrzyn,6,2
042815608000,042815608043,Korsze,6,3
042815608043,042815608044,Korsze - miasto,6,4
042815608043,042815608045,Korsze - obszar wiejski,6,5
042815608000,042815608053,Reszel,6,3
042815608053,042815608054,Reszel - miasto,6,4
042815608053,042815608055,Reszel - obszar wiejski,6,5
042815608000,042815608062,Srokowo,6,2
042815600000,042815609000,Powiat lidzbarski,5,1
042815609000,042815609011,Lidzbark Warmiński,6,1
042815609000,042815609022,Kiwity,6,2
042815609000,042815609032,Lidzbark Warmiński,6,2
042815609000,042815609042,Lubomino,6,2
042815609000,042815609053,Orneta,6,3
042815609053,042815609054,Orneta - miasto,6,4
042815609053,042815609055,Orneta - obszar wiejski,6,5
042815600000,042815610000,Powiat mrągowski,5,1
042815610000,042815610011,Mrągowo,6,1
042815610000,042815610023,Mikołajki,6,3
042815610023,042815610024,Mikołajki - miasto,6,4
042815610023,042815610025,Mikołajki - obszar wiejski,6,5
042815610000,042815610032,Mrągowo,6,2
042815610000,042815610042,Piecki,6,2
042815610000,042815610052,Sorkwity,6,2
042815600000,042815611000,Powiat nidzicki,5,1
042815611000,042815611012,Janowiec Kościelny,6,2
042815611000,042815611022,Janowo,6,2
042815611000,042815611032,Kozłowo,6,2
042815611000,042815611043,Nidzica,6,3
042815611043,042815611044,Nidzica - miasto,6,4
042815611043,042815611045,Nidzica - obszar wiejski,6,5
042815600000,042815614000,Powiat olsztyński,5,1
042815614000,042815614013,Barczewo,6,3
042815614013,042815614014,Barczewo - miasto,6,4
042815614013,042815614015,Barczewo - obszar wiejski,6,5
042815614000,042815614023,Biskupiec,6,3
042815614023,042815614024,Biskupiec - miasto,6,4
042815614023,042815614025,Biskupiec - obszar wiejski,6,5
042815614000,042815614033,Dobre Miasto,6,3
042815614033,042815614034,Dobre Miasto - miasto,6,4
042815614033,042815614035,Dobre Miasto - obszar wiejski,6,5
042815614000,042815614042,Dywity,6,2
042815614000,042815614052,Gietrzwałd,6,2
042815614000,042815614063,Jeziorany,6,3
042815614063,042815614064,Jeziorany - miasto,6,4
042815614063,042815614065,Jeziorany - obszar wiejski,6,5
042815614000,042815614072,Jonkowo,6,2
042815614000,042815614082,Kolno,6,2
042815614000,042815614093,Olsztynek,6,3
042815614093,042815614094,Olsztynek - miasto,6,4
042815614093,042815614095,Olsztynek - obszar wiejski,6,5
042815614000,042815614102,Purda,6,2
042815614000,042815614112,Stawiguda,6,2
042815614000,042815614122,Świątki,6,2
042815600000,042815617000,Powiat szczycieński,5,1
042815617000,042815617011,Szczytno,6,1
042815617000,042815617022,Dźwierzuty,6,2
042815617000,042815617032,Jedwabno,6,2
042815617000,042815617042,Pasym,6,2
042815617000,042815617043,Pasym,6,3
042815617043,042815617044,Pasym - miasto,6,4
042815617043,042815617045,Pasym - obszar wiejski,6,5
042815617000,042815617052,Rozogi,6,2
042815617000,042815617062,Szczytno,6,2
042815617000,042815617072,Świętajno,6,2
042815617000,042815617082,Wielbark,6,2
042815617000,042815617083,Wielbark,6,3
042815617083,042815617084,Wielbark - miasto,6,4
042815617083,042815617085,Wielbark - obszar wiejski,6,5
042815600000,042815662000,Powiat m.Olsztyn,5,2
042815662000,042815662011,Olsztyn,6,1
000000000000,050000000000,MAKROREGION CENTRALNY,1,
050000000000,051000000000,ŁÓDZKIE,2,
051000000000,051010000000,REGION ŁÓDZKIE,3,
051010000000,051011500000,PODREGION ŁÓDZKI,4,
051011500000,051011506000,Powiat łódzki wschodni,5,1
051011506000,051011506011,Brzeziny,6,1
051011506000,051011506022,Andrespol,6,2
051011506000,051011506032,Brójce,6,2
051011506000,051011506042,Brzeziny,6,2
051011506000,051011506052,Dmosin,6,2
051011506000,051011506062,Jeżów,6,2
051011506000,051011506073,Koluszki,6,3
051011506073,051011506074,Koluszki - miasto,6,4
051011506073,051011506075,Koluszki - obszar wiejski,6,5
051011506000,051011506082,Nowosolna,6,2
051011506000,051011506092,Rogów,6,2
051011506000,051011506102,Rzgów,6,2
051011506000,051011506103,Rzgów,6,3
051011506103,051011506104,Rzgów - miasto,6,4
051011506103,051011506105,Rzgów - obszar wiejski,6,5
051011506000,051011506113,Tuszyn,6,3
051011506113,051011506114,Tuszyn - miasto,6,4
051011506113,051011506115,Tuszyn - obszar wiejski,6,5
051011500000,051011508000,Powiat pabianicki,5,1
051011508000,051011508011,Konstantynów Łódzki,6,1
051011508000,051011508021,Pabianice,6,1
051011508000,051011508032,Dłutów,6,2
051011508000,051011508042,Dobroń,6,2
051011508000,051011508052,Ksawerów,6,2
051011508000,051011508062,Lutomiersk,6,2
051011508000,051011508072,Pabianice,6,2
051011500000,051011520000,Powiat zgierski,5,1
051011520000,051011520011,Głowno,6,1
051011520000,051011520021,Ozorków,6,1
051011520000,051011520031,Zgierz,6,1
051011520000,051011520043,Aleksandrów Łódzki,6,3
051011520043,051011520044,Aleksandrów Łódzki - miasto,6,4
051011520043,051011520045,Aleksandrów Łódzki - obszar wiejski,6,5
051011520000,051011520052,Głowno,6,2
051011520000,051011520062,Ozorków,6,2
051011520000,051011520072,Parzęczew,6,2
051011520000,051011520083,Stryków,6,3
051011520083,051011520084,Stryków - miasto,6,4
051011520083,051011520085,Stryków - obszar wiejski,6,5
051011520000,051011520092,Zgierz,6,2
051011500000,051011521000,Powiat brzeziński,5,1
051011521000,051011521011,Brzeziny,6,1
051011521000,051011521022,Brzeziny,6,2
051011521000,051011521032,Dmosin,6,2
051011521000,051011521042,Jeżów,6,2
051011521000,051011521052,Rogów,6,2
051010000000,051011600000,PODREGION MIASTO ŁÓDŹ,4,
051011600000,051011661000,Powiat m.Łódź,5,2
051011661000,051011661011,Łódź,6,1
051010000000,051011700000,PODREGION PIOTRKOWSKI,4,
051011700000,051011701000,Powiat bełchatowski,5,1
051011701000,051011701011,Bełchatów,6,1
051011701000,051011701022,Bełchatów,6,2
051011701000,051011701032,Drużbice,6,2
051011701000,051011701042,Kleszczów,6,2
051011701000,051011701052,Kluki,6,2
051011701000,051011701062,Rusiec,6,2
051011701000,051011701072,Szczerców,6,2
051011701000,051011701083,Zelów,6,3
051011701083,051011701084,Zelów - miasto,6,4
051011701083,051011701085,Zelów - obszar wiejski,6,5
051011700000,051011707000,Powiat opoczyński,5,1
051011707000,051011707012,Białaczów,6,2
051011707000,051011707023,Drzewica,6,3
051011707023,051011707024,Drzewica - miasto,6,4
051011707023,051011707025,Drzewica - obszar wiejski,6,5
051011707000,051011707032,Mniszków,6,2
051011707000,051011707043,Opoczno,6,3
051011707043,051011707044,Opoczno - miasto,6,4
051011707043,051011707045,Opoczno - obszar wiejski,6,5
051011707000,051011707052,Paradyż,6,2
051011707000,051011707062,Poświętne,6,2
051011707000,051011707072,Sławno,6,2
051011707000,051011707082,Żarnów,6,2
051011700000,051011710000,Powiat piotrkowski,5,1
051011710000,051011710012,Aleksandrów,6,2
051011710000,051011710022,Czarnocin,6,2
051011710000,051011710032,Gorzkowice,6,2
051011710000,051011710042,Grabica,6,2
051011710000,051011710052,Łęki Szlacheckie,6,2
051011710000,051011710062,Moszczenica,6,2
051011710000,051011710072,Ręczno,6,2
051011710000,051011710082,Rozprza,6,2
051011710000,051011710093,Sulejów,6,3
051011710093,051011710094,Sulejów - miasto,6,4
051011710093,051011710095,Sulejów - obszar wiejski,6,5
051011710000,051011710102,Wola Krzysztoporska,6,2
051011710000,051011710112,Wolbórz,6,2
